RPC,MrAnisotropy,CommonGround,Citation,Reference,Type,Description,Lithology,Colour,Age,Location,Basin,Depth,Latitude,Longitude,Epsilon,Gamma,Delta,Vp,Vs,Rho,Rho_dry,Rho_grain,E_static,PR_static,E_dynamic,PR_dynamic,P_conf,P_pore,Eff_stress,Ax_stress,Frequency,Fluid,Saturation,Sat_fraction,Porosity,Permeability,Temperature,Composition,Remarks,URL
102637,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,4710,2900,,2.29,,,,,,0.552,,,,,Water,,0.5,0.14,,,,,
102638,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,4690,2880,,2.29,,,,,,0.414,,,,,Water,,0.5,0.14,,,,,
102639,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,4660,2850,,2.29,,,,,,0.276,,,,,Water,,0.5,0.14,,,,,
102640,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,4580,2800,,2.29,,,,,,0.138,,,,,Water,,0.5,0.14,,,,,
102641,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,4420,2720,,2.29,,,,,,0.069,,,,,Water,,0.5,0.14,,,,,
102642,,SAND70-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-11,SS,,,,,,,,,,,2940,2630,,2.29,,,,,,,,,,,Water,,0.5,0.14,,,,,
102643,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5160,3300,,2.27,,,,,,6.897,,,,,Gas/air,,,0.14,,,,,
102644,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5160,3290,,2.27,,,,,,6.207,,,,,Gas/air,,,0.14,,,,,
102645,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5160,3290,,2.27,,,,,,5.517,,,,,Gas/air,,,0.14,,,,,
102646,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5150,3280,,2.27,,,,,,4.828,,,,,Gas/air,,,0.14,,,,,
102647,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5140,3260,,2.27,,,,,,4.138,,,,,Gas/air,,,0.14,,,,,
102648,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5140,3250,,2.27,,,,,,3.448,,,,,Gas/air,,,0.14,,,,,
102649,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5120,3240,,2.27,,,,,,2.759,,,,,Gas/air,,,0.14,,,,,
102650,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5090,3210,,2.27,,,,,,2.069,,,,,Gas/air,,,0.14,,,,,
102651,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5040,3190,,2.27,,,,,,1.379,,,,,Gas/air,,,0.14,,,,,
102652,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,5020,3170,,2.27,,,,,,1.034,,,,,Gas/air,,,0.14,,,,,
102653,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4990,3160,,2.27,,,,,,0.69,,,,,Gas/air,,,0.14,,,,,
102654,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4980,3150,,2.27,,,,,,0.552,,,,,Gas/air,,,0.14,,,,,
102655,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4950,3120,,2.27,,,,,,0.414,,,,,Gas/air,,,0.14,,,,,
102656,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4890,3060,,2.27,,,,,,0.276,,,,,Gas/air,,,0.14,,,,,
102657,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4700,2930,,2.27,,,,,,0.138,,,,,Gas/air,,,0.14,,,,,
102658,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,4340,2490,,2.27,,,,,,0.069,,,,,Gas/air,,,0.14,,,,,
102659,,SAND70-10,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,ST PETER SANDSTONE 70-10,SS,,,,,,,,,,,3820,2100,,2.27,,,,,,,,,,,Gas/air,,,0.14,,,,,
102660,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,5090,3040,,2.4,,,,,,6.897,,,,,Gas/air,,,,,,,,
102661,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,5050,3020,,2.4,,,,,,5.517,,,,,Gas/air,,,,,,,,
102662,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,5010,3010,,2.4,,,,,,4.138,,,,,Gas/air,,,,,,,,
102663,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4940,2990,,2.4,,,,,,2.759,,,,,Gas/air,,,,,,,,
102664,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4900,2980,,2.4,,,,,,2.069,,,,,Gas/air,,,,,,,,
102665,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4850,2960,,2.4,,,,,,1.379,,,,,Gas/air,,,,,,,,
102666,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,1820,2950,,2.4,,,,,,1.034,,,,,Gas/air,,,,,,,,
102667,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4750,2910,,2.4,,,,,,0.69,,,,,Gas/air,,,,,,,,
102668,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4710,2890,,2.4,,,,,,0.552,,,,,Gas/air,,,,,,,,
102669,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4650,2850,,2.4,,,,,,0.414,,,,,Gas/air,,,,,,,,
102670,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4510,2770,,2.4,,,,,,0.276,,,,,Gas/air,,,,,,,,
102671,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4310,2700,,2.4,,,,,,0.207,,,,,Gas/air,,,,,,,,
102672,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,4070,2610,,2.4,,,,,,0.138,,,,,Gas/air,,,,,,,,
102673,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,3840,2450,,2.4,,,,,,0.069,,,,,Gas/air,,,,,,,,
102674,,SAND70-5,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,LANCE SANDSTONE I 70-5,SS,,,,,,,,,,,3580,2280,,2.4,,,,,,,,,,,Gas/air,,,,,,,,
102675,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,4010,1660,,1.764,,,,,,6.897,,,,,Water,,0.85,0.094,,,,,
102676,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,3700,1590,,1.764,,,,,,4.138,,,,,Water,,0.85,0.094,,,,,
102677,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,3510,1530,,1.764,,,,,,2.759,,,,,Water,,0.85,0.094,,,,,
102678,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,3280,1450,,1.764,,,,,,1.379,,,,,Water,,0.85,0.094,,,,,
102679,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,3120,1400,,1.764,,,,,,0.69,,,,,Water,,0.85,0.094,,,,,
102680,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,3020,1370,,1.764,,,,,,0.414,,,,,Water,,0.85,0.094,,,,,
102681,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,2920,1360,,1.764,,,,,,0.276,,,,,Water,,0.85,0.094,,,,,
102682,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,2770,1330,,1.764,,,,,,0.138,,,,,Water,,0.85,0.094,,,,,
102683,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,2610,1270,,1.764,,,,,,0.069,,,,,Water,,0.85,0.094,,,,,
102684,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,2490,1240,,1.764,,,,,,0.034,,,,,Water,,0.85,0.094,,,,,
102685,,TUFF70-4,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AIII 70-4,TUFF,,,,,,,,,,,2400,1200,,1.764,,,,,,,,,,,Water,,0.85,0.094,,,,,
102686,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,4080,1960,,1.802,,,,,,6.897,,,,,Water,,0.85,,,,,,
102687,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,4050,1950,,1.802,,,,,,5.517,,,,,Water,,0.85,,,,,,
102688,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3990,1950,,1.802,,,,,,4.138,,,,,Water,,0.85,,,,,,
102689,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3840,1930,,1.802,,,,,,2.759,,,,,Water,,0.85,,,,,,
102690,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3660,1890,,1.802,,,,,,2.069,,,,,Water,,0.85,,,,,,
102691,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3520,1840,,1.802,,,,,,1.379,,,,,Water,,0.85,,,,,,
102692,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3290,1760,,1.802,,,,,,0.69,,,,,Water,,0.85,,,,,,
102693,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3260,1750,,1.802,,,,,,0.552,,,,,Water,,0.85,,,,,,
102694,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3200,1730,,1.802,,,,,,0.414,,,,,Water,,0.85,,,,,,
102695,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3140,1700,,1.802,,,,,,0.276,,,,,Water,,0.85,,,,,,
102696,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3070,1670,,1.802,,,,,,0.138,,,,,Water,,0.85,,,,,,
102697,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3040,1660,,1.802,,,,,,0.069,,,,,Water,,0.85,,,,,,
102698,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,3000,1640,,1.802,,,,,,0.034,,,,,Water,,0.85,,,,,,
102699,,TUFF70-3,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AII 70-3,TUFF,,,,,,,,,,,2610,1510,,1.802,,,,,,,,,,,Water,,0.85,,,,,,
102700,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4AI 70-2,TUFF,,,,,,,,,,,4140,2310,,1.83,,,,,,6.897,,,,,Gas/air,,,0.097,,,,,
102701,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,4000,2270,,1.83,,,,,,5.517,,,,,Gas/air,,,0.097,,,,,
102702,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3850,2200,,1.83,,,,,,4.138,,,,,Gas/air,,,0.097,,,,,
102703,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3680,2130,,1.83,,,,,,2.759,,,,,Gas/air,,,0.097,,,,,
102704,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3530,2080,,1.83,,,,,,2.069,,,,,Gas/air,,,0.097,,,,,
102705,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3480,2030,,1.83,,,,,,1.379,,,,,Gas/air,,,0.097,,,,,
102706,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3370,1970,,1.83,,,,,,0.69,,,,,Gas/air,,,0.097,,,,,
102707,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3350,1960,,1.83,,,,,,0.552,,,,,Gas/air,,,0.097,,,,,
102708,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3330,1940,,1.83,,,,,,0.414,,,,,Gas/air,,,0.097,,,,,
102709,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3290,1930,,1.83,,,,,,0.276,,,,,Gas/air,,,0.097,,,,,
102710,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3270,1920,,1.83,,,,,,0.138,,,,,Gas/air,,,0.097,,,,,
102711,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3260,1910,,1.83,,,,,,0.069,,,,,Gas/air,,,0.097,,,,,
102712,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3230,1880,,1.83,,,,,,0.034,,,,,Gas/air,,,0.097,,,,,
102713,,TUFF70-2,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 4A 70-2,TUFF,,,,,,,,,,,3160,1690,,1.83,,,,,,,,,,,Gas/air,,,0.097,,,,,
102714,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,4050,2240,,1.83,,,,,,6.897,,,,,Water,,0.85,0.27,,,,,
102715,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3920,2190,,1.83,,,,,,5.517,,,,,Water,,0.85,0.27,,,,,
102716,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3770,2100,,1.83,,,,,,4.138,,,,,Water,,0.85,0.27,,,,,
102717,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3620,1970,,1.83,,,,,,2.759,,,,,Water,,0.85,0.27,,,,,
102718,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3430,1760,,1.83,,,,,,1.379,,,,,Water,,0.85,0.27,,,,,
102719,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3320,1620,,1.83,,,,,,0.69,,,,,Water,,0.85,0.27,,,,,
102720,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3300,1590,,1.83,,,,,,0.552,,,,,Water,,0.85,0.27,,,,,
102721,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3270,1560,,1.83,,,,,,0.414,,,,,Water,,0.85,0.27,,,,,
102722,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3250,1520,,1.83,,,,,,0.276,,,,,Water,,0.85,0.27,,,,,
102723,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3220,1480,,1.83,,,,,,0.138,,,,,Water,,0.85,0.27,,,,,
102724,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3220,1450,,1.83,,,,,,0.069,,,,,Water,,0.85,0.27,,,,,
102725,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,3200,1430,,1.83,,,,,,0.034,,,,,Water,,0.85,0.27,,,,,
102726,,TUFF70-1,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,INDIAN TRAIL TUFF 3 70-1,TUFF,,,,,,,,,,,2870,1390,,1.83,,,,,,,,,,,Water,,0.85,0.27,,,,,
102727,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1920,1044,,2.69,,,,,,6.897,,,,,Gas/air,,,,,,,,
102728,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1917,1047,,2.69,,,,,,6.207,,,,,Gas/air,,,,,,,,
102729,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1917,1050,,2.69,,,,,,5.517,,,,,Gas/air,,,,,,,,
102730,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1911,1053,,2.69,,,,,,4.828,,,,,Gas/air,,,,,,,,
102731,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1908,1056,,2.69,,,,,,4.138,,,,,Gas/air,,,,,,,,
102732,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1902,1059,,2.69,,,,,,3.448,,,,,Gas/air,,,,,,,,
102733,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1893,1059,,2.69,,,,,,2.759,,,,,Gas/air,,,,,,,,
102734,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1884,1056,,2.69,,,,,,2.069,,,,,Gas/air,,,,,,,,
102735,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1872,1050,,2.69,,,,,,1.379,,,,,Gas/air,,,,,,,,
102736,,DIOR69-11,Lawrence Livermore,"Lawrence Livermore Laboratory Data, USGS Open File Report, UCRL-51508, 1974.",,CLIMAX GRANODIORITE 69-11,GRNDO,,,,,,,,,,,1866,1047,,2.69,,,,,,1.034,,,,,Gas/air,,,,,,,,
