Well Name,Depth,Formation,RelPos,Marine,GR,ILD,DeltaPHI,PHIND,PE,Facies
LUKE G U,813.0540,A1 LM,0.090,2,62.31,7.0469,6.4,8.300,3.9,6
LUKE G U,813.2064,A1 LM,0.075,2,56.83,7.8343,5.0,7.200,3.8,6
LUKE G U,813.3588,A1 LM,0.060,2,52.34,8.0168,1.7,5.450,3.8,8
LUKE G U,813.5112,A1 LM,0.045,2,48.52,8.0168,-4.3,8.350,4.0,8
LUKE G U,813.6636,A1 LM,0.030,2,54.95,7.6736,-12.3,12.450,4.0,8
LUKE G U,813.8160,A1 LM,0.015,2,61.02,6.8865,-14.4,17.300,3.8,8
LUKE G U,813.9684,B1 SH,1.000,1,66.93,5.5590,-13.4,21.800,3.6,3
LUKE G U,814.1208,B1 SH,0.974,1,70.41,5.1050,-6.3,21.750,3.2,3
LUKE G U,814.2732,B1 SH,0.949,1,73.06,4.5814,-1.0,20.000,3.1,3
LUKE G U,814.4256,B1 SH,0.923,1,75.05,4.1976,0.3,20.350,3.0,3
LUKE G U,814.5780,B1 SH,0.897,1,76.58,4.1115,1.1,21.150,2.9,3
LUKE G U,814.7304,B1 SH,0.872,1,79.26,4.1115,1.0,24.100,2.8,3
LUKE G U,814.8828,B1 SH,0.846,1,80.34,4.1115,6.3,23.550,2.7,3
LUKE G U,815.0352,B1 SH,0.821,1,80.13,4.1115,6.8,23.700,2.6,3
LUKE G U,815.1876,B1 SH,0.795,1,76.51,4.1976,6.6,23.600,2.6,3
LUKE G U,815.3400,B1 SH,0.769,1,74.52,4.3853,3.3,24.250,2.6,3
LUKE G U,815.4924,B1 SH,0.744,1,73.20,4.6774,0.1,23.650,2.6,2
LUKE G U,815.6448,B1 SH,0.718,1,69.51,4.9888,4.0,17.900,2.7,2
LUKE G U,815.7972,B1 SH,0.692,1,64.97,5.4450,4.6,16.000,2.8,2
LUKE G U,815.9496,B1 SH,0.667,1,65.21,5.4450,6.3,14.850,3.0,2
LUKE G U,816.1020,B1 SH,0.641,1,65.70,5.4450,7.4,13.600,3.1,2
LUKE G U,816.2544,B1 SH,0.615,1,65.24,5.2119,9.0,11.600,3.3,2
LUKE G U,816.4068,B1 SH,0.590,1,63.20,5.2119,9.2,10.700,3.6,2
LUKE G U,816.5592,B1 SH,0.564,1,61.71,4.7424,6.7,11.150,3.7,2
LUKE G U,816.7116,B1 SH,0.538,1,60.30,4.2073,4.3,11.050,3.6,2
LUKE G U,816.8640,B1 SH,0.513,1,58.70,3.6728,2.5,11.650,3.5,2
LUKE G U,817.0164,B1 SH,0.487,1,56.18,3.2434,0.8,11.700,3.3,2
LUKE G U,817.1688,B1 SH,0.462,1,55.11,3.0409,0.4,11.600,3.0,2
LUKE G U,817.3212,B1 SH,0.436,1,54.51,2.7290,0.5,11.550,3.0,2
LUKE G U,817.4736,B1 SH,0.410,1,55.30,2.5763,0.8,11.500,2.9,2
LUKE G U,817.6260,B1 SH,0.385,1,55.56,2.4547,1.2,11.600,2.9,2
LUKE G U,817.7784,B1 SH,0.359,1,54.92,2.3014,1.1,11.750,2.8,2
LUKE G U,817.9308,B1 SH,0.333,1,54.92,2.2491,1.0,11.900,2.8,2
LUKE G U,818.0832,B1 SH,0.308,1,55.63,2.3014,0.9,11.850,2.9,2
LUKE G U,818.2356,B1 SH,0.282,1,57.60,2.3496,1.0,11.700,2.9,2
LUKE G U,818.3880,B1 SH,0.256,1,60.83,2.3496,1.7,11.450,3.0,2
LUKE G U,818.5404,B1 SH,0.231,1,62.86,2.3988,2.4,11.600,3.1,2
LUKE G U,818.6928,B1 SH,0.205,1,67.48,2.5527,8.6,14.600,3.1,3
LUKE G U,818.8452,B1 SH,0.179,1,74.05,2.7290,8.4,14.800,3.2,3
LUKE G U,818.9976,B1 SH,0.154,1,77.79,2.9107,8.2,14.600,3.2,3
LUKE G U,819.1500,B1 SH,0.128,1,76.99,3.0903,6.9,13.550,3.3,3
LUKE G U,819.3024,B1 SH,0.103,1,75.90,3.1769,6.7,15.150,3.4,3
LUKE G U,819.4548,B1 SH,0.077,1,74.27,3.3189,3.7,18.550,3.5,3
LUKE G U,819.6072,B1 SH,0.051,1,73.43,3.4435,-1.0,21.900,3.6,3
LUKE G U,819.7596,B1 SH,0.026,1,64.68,4.2954,-0.5,20.450,3.3,3
LUKE G U,819.9120,B1 LM,1.000,2,50.60,5.2119,-0.2,16.100,3.4,8
LUKE G U,820.0644,B1 LM,0.957,2,39.67,6.1944,-1.6,6.400,3.6,8
LUKE G U,820.2168,B1 LM,0.913,2,31.96,6.4565,0.5,4.550,3.9,8
LUKE G U,820.3692,B1 LM,0.870,2,42.29,7.3451,0.6,4.600,4.5,6
LUKE G U,820.5216,B1 LM,0.826,2,48.33,8.0168,1.8,5.600,4.2,6
LUKE G U,820.6740,B1 LM,0.783,2,48.40,8.5507,0.9,6.150,3.6,6
LUKE G U,820.8264,B1 LM,0.739,2,48.41,9.5280,0.5,6.250,3.4,6
LUKE G U,820.9788,B1 LM,0.696,2,46.41,10.1625,-0.2,5.900,3.5,6
LUKE G U,821.1312,B1 LM,0.652,2,44.36,10.5925,-0.7,5.450,3.6,8
LUKE G U,821.2836,B1 LM,0.609,2,39.15,11.2980,-0.2,4.400,3.8,8
LUKE G U,821.4360,B1 LM,0.565,2,36.70,11.8032,0.7,3.250,4.1,6
LUKE G U,821.5884,B1 LM,0.522,2,36.01,12.5893,0.5,3.050,4.7,6
LUKE G U,821.7408,B1 LM,0.478,2,37.90,13.1522,0.8,3.300,4.9,6
LUKE G U,821.8932,B1 LM,0.435,2,40.44,13.1522,1.4,3.600,4.7,6
LUKE G U,822.0456,B1 LM,0.391,2,43.51,13.4276,1.7,3.750,4.5,6
LUKE G U,822.1980,B1 LM,0.348,2,44.73,13.1522,1.8,3.900,4.3,6
LUKE G U,822.3504,B1 LM,0.304,2,52.29,13.1522,1.9,4.250,4.2,6
LUKE G U,822.5028,B1 LM,0.261,2,57.68,12.4451,2.9,5.350,4.3,6
LUKE G U,822.6552,B1 LM,0.217,2,55.66,11.5611,2.6,5.300,4.5,8
LUKE G U,822.8076,B1 LM,0.174,2,51.65,11.0662,1.7,4.350,4.6,8
LUKE G U,822.9600,B1 LM,0.130,2,48.58,7.8343,1.2,3.400,4.6,8
LUKE G U,823.1124,B1 LM,0.087,2,52.53,6.6069,0.8,3.500,4.5,8
LUKE G U,823.2648,B1 LM,0.043,2,63.83,5.3333,2.4,4.900,4.1,8
LUKE G U,823.4172,B2 SH,1.000,1,73.93,4.5814,2.5,9.950,3.6,3
LUKE G U,823.5696,B2 SH,0.957,1,82.15,4.1976,5.9,12.950,3.2,3
LUKE G U,823.7220,B2 SH,0.913,1,79.86,3.8548,7.5,14.050,3.1,2
LUKE G U,823.8744,B2 SH,0.870,1,75.71,3.6898,6.6,13.500,3.1,2
LUKE G U,824.0268,B2 SH,0.826,1,70.41,3.6898,7.0,11.000,3.2,2
LUKE G U,824.1792,B2 SH,0.783,1,59.72,3.9355,6.8,9.400,3.4,2
LUKE G U,824.3316,B2 SH,0.739,1,61.47,4.1976,5.8,8.400,3.6,2
LUKE G U,824.4840,B2 SH,0.696,1,65.24,4.1976,6.6,8.900,3.9,2
LUKE G U,824.6364,B2 SH,0.652,1,66.26,4.2954,6.4,9.100,4.1,2
LUKE G U,824.7888,B2 SH,0.609,1,68.21,4.1976,4.8,9.800,4.2,2
LUKE G U,824.9412,B2 SH,0.565,1,69.24,3.6898,3.1,10.650,4.0,2
LUKE G U,825.0936,B2 SH,0.522,1,71.23,3.3884,2.0,12.800,3.8,2
LUKE G U,825.2460,B2 SH,0.478,1,76.47,3.1769,-9.2,23.900,3.7,2
LUKE G U,825.3984,B2 SH,0.435,1,83.52,3.1117,-5.5,27.150,3.2,3
LUKE G U,825.5508,B2 SH,0.348,1,82.88,3.1769,-4.8,27.500,2.6,3
LUKE G U,825.7032,B2 SH,0.304,1,76.99,3.3884,-2.5,25.550,2.6,3
LUKE G U,825.8556,B2 SH,0.261,1,68.71,3.5400,-1.9,15.950,2.7,2
LUKE G U,826.0080,B2 SH,0.217,1,66.49,3.9355,2.3,9.950,3.0,2
LUKE G U,826.1604,B2 SH,0.174,1,66.67,4.1115,1.8,10.300,3.4,2
LUKE G U,826.3128,B2 SH,0.130,1,68.68,4.5814,4.7,17.450,3.4,2
LUKE G U,826.4652,B2 SH,0.087,1,67.26,4.8865,-3.6,21.400,3.3,2
LUKE G U,826.6176,B2 LM,1.000,2,38.21,5.5590,0.5,17.250,3.2,8
LUKE G U,826.7700,B2 LM,0.947,2,23.03,5.8076,2.0,13.200,3.4,8
LUKE G U,826.9224,B2 LM,0.895,2,16.09,5.8076,0.0,9.600,4.0,8
LUKE G U,827.0748,B2 LM,0.842,2,15.38,5.9293,0.2,9.400,4.7,8
LUKE G U,827.2272,B2 LM,0.789,2,15.34,6.1944,0.1,9.750,5.3,8
LUKE G U,827.3796,B2 LM,0.737,2,15.83,6.1944,-1.5,11.150,5.8,8
LUKE G U,827.5320,B2 LM,0.684,2,16.39,6.3241,-2.0,11.400,5.8,8
LUKE G U,827.6844,B2 LM,0.632,2,17.20,6.8865,-2.5,11.150,5.6,8
LUKE G U,827.8368,B2 LM,0.579,2,20.17,7.1945,-3.0,10.400,5.2,8
LUKE G U,827.9892,B2 LM,0.526,2,24.31,7.5162,-3.0,8.600,5.1,8
LUKE G U,828.1416,B2 LM,0.474,2,24.49,7.6736,-0.4,6.600,5.0,8
LUKE G U,828.2940,B2 LM,0.421,2,24.54,8.0168,0.7,5.950,5.0,8
LUKE G U,828.4464,B2 LM,0.368,2,23.16,8.0168,1.2,6.500,5.0,8
LUKE G U,828.5988,B2 LM,0.316,2,22.98,8.1846,1.1,6.750,5.0,8
LUKE G U,828.7512,B2 LM,0.263,2,23.48,8.0168,0.8,7.800,5.1,8
LUKE G U,828.9036,B2 LM,0.211,2,25.90,7.3451,1.8,8.100,5.1,8
LUKE G U,829.0560,B2 LM,0.211,2,25.90,7.3451,1.8,8.100,5.1,6
LUKE G U,829.2084,B2 LM,0.158,2,32.16,6.6681,2.9,8.150,5.1,6
LUKE G U,829.3608,B2 LM,0.105,2,34.86,5.9293,3.5,8.550,5.1,6
LUKE G U,829.5132,B2 LM,0.053,2,38.53,5.3211,2.8,8.900,5.1,6
LUKE G U,829.6656,B3 SH,1.000,1,40.07,3.9355,0.3,8.950,4.9,3
LUKE G U,829.8180,B3 SH,0.971,1,45.45,3.1117,-5.8,11.900,4.4,3
LUKE G U,829.9704,B3 SH,0.943,1,54.42,2.7925,-16.0,17.800,3.7,3
LUKE G U,830.1228,B3 SH,0.914,1,82.13,2.6730,-12.2,23.400,3.3,3
LUKE G U,830.2752,B3 SH,0.886,1,95.72,2.5061,-5.6,27.100,2.9,3
LUKE G U,830.4276,B3 SH,0.857,1,100.54,2.3496,-0.6,29.600,2.6,3
LUKE G U,830.5800,B3 SH,0.829,1,101.09,2.2029,-0.2,29.800,2.5,3
LUKE G U,830.7324,B3 SH,0.800,1,97.01,2.0230,-0.5,29.550,2.4,3
LUKE G U,830.8848,B3 SH,0.771,1,89.65,1.8535,-3.4,28.000,2.4,3
LUKE G U,831.0372,B3 SH,0.743,1,87.36,1.7783,-1.3,23.450,2.4,3
LUKE G U,831.1896,B3 SH,0.714,1,84.42,1.7022,3.0,20.900,2.5,3
LUKE G U,831.3420,B3 SH,0.686,1,83.16,1.6672,7.3,18.850,2.7,3
LUKE G U,831.4944,B3 SH,0.657,1,82.81,1.6293,7.6,19.500,2.7,3
LUKE G U,831.6468,B3 SH,0.629,1,85.11,1.5631,4.3,21.850,2.8,3
LUKE G U,831.7992,B3 SH,0.600,1,86.75,1.5631,4.1,21.850,2.7,3
LUKE G U,831.9516,B3 SH,0.571,1,87.27,1.5631,3.0,21.200,2.6,3
LUKE G U,832.1040,B3 SH,0.543,1,85.02,1.5959,5.4,19.600,2.6,3
LUKE G U,832.2564,B3 SH,0.514,1,79.75,1.6827,5.8,19.700,2.6,3
LUKE G U,832.4088,B3 SH,0.486,1,78.30,1.7378,5.5,19.850,2.6,3
LUKE G U,832.5612,B3 SH,0.457,1,81.07,1.8578,7.6,18.400,2.6,3
LUKE G U,832.7136,B3 SH,0.429,1,79.27,2.0045,6.4,16.200,2.8,2
LUKE G U,832.8660,B3 SH,0.400,1,73.93,2.1577,5.9,14.050,3.0,2
LUKE G U,833.0184,B3 SH,0.371,1,65.23,2.3496,4.1,11.950,3.3,2
LUKE G U,833.1708,B3 SH,0.343,1,61.78,2.7925,3.2,11.200,3.5,2
LUKE G U,833.3232,B3 SH,0.314,1,62.11,3.1117,2.8,11.500,3.5,2
LUKE G U,833.4756,B3 SH,0.286,1,62.58,3.3189,2.7,11.950,3.4,2
LUKE G U,833.6280,B3 SH,0.257,1,64.56,3.3884,2.5,12.150,3.3,2
LUKE G U,833.7804,B3 SH,0.229,1,67.07,3.3884,2.5,11.850,3.4,2
LUKE G U,833.9328,B3 SH,0.200,1,68.49,3.3189,2.8,11.700,3.3,2
LUKE G U,834.0852,B3 SH,0.171,1,74.44,3.3189,3.1,11.550,3.2,2
LUKE G U,834.2376,B3 SH,0.143,1,78.97,3.3189,4.4,11.500,3.3,3
LUKE G U,834.3900,B3 SH,0.114,1,80.06,3.6141,5.7,11.650,3.4,3
LUKE G U,834.5424,B3 LM,1.000,2,67.48,5.5081,2.5,13.850,3.9,8
LUKE G U,834.6948,B3 LM,0.889,2,52.50,5.9293,1.4,12.900,4.0,8
LUKE G U,834.8472,B3 LM,0.778,2,31.71,6.3241,0.6,9.200,4.3,8
LUKE G U,834.9996,B3 LM,0.667,2,25.10,6.4565,-0.7,8.350,4.6,8
LUKE G U,835.1520,B3 LM,0.556,2,23.57,6.7453,-1.5,7.550,4.7,8
LUKE G U,835.3044,B3 LM,0.444,2,25.17,6.7453,-1.5,7.150,4.7,8
LUKE G U,835.4568,B3 LM,0.333,2,31.30,6.3241,-0.8,6.700,4.7,8
LUKE G U,835.6092,B3 LM,0.222,2,37.30,5.9293,0.1,6.750,4.4,8
LUKE G U,835.7616,B3 LM,0.111,2,43.05,5.4450,0.9,7.150,3.8,8
LUKE G U,835.9140,B4 SH,1.000,1,49.95,4.9888,1.6,7.900,3.6,2
LUKE G U,836.0664,B4 SH,0.957,1,56.08,4.3853,1.6,8.200,3.5,2
LUKE G U,836.2188,B4 SH,0.913,1,58.25,4.1687,1.8,8.800,3.4,2
LUKE G U,836.3712,B4 SH,0.870,1,61.71,3.9446,3.0,9.100,3.4,2
LUKE G U,836.5236,B4 SH,0.826,1,66.63,3.6898,4.1,9.450,3.3,2
LUKE G U,836.6760,B4 SH,0.783,1,71.55,3.6141,5.1,9.850,3.3,3
LUKE G U,836.8284,B4 SH,0.739,1,78.54,3.6898,6.9,11.350,3.3,3
LUKE G U,836.9808,B4 SH,0.696,1,82.48,3.5400,9.5,13.950,3.2,3
LUKE G U,837.1332,B4 SH,0.652,1,77.48,3.5400,8.7,13.650,3.2,3
LUKE G U,837.2856,B4 SH,0.609,1,74.35,3.4594,7.7,12.750,3.1,2
LUKE G U,837.4380,B4 SH,0.565,1,67.76,3.3884,6.7,11.950,3.2,2
LUKE G U,837.5904,B4 SH,0.522,1,62.93,3.3884,5.7,11.650,3.3,2
LUKE G U,837.7428,B4 SH,0.478,1,58.85,3.3884,2.8,10.700,3.3,2
LUKE G U,837.8952,B4 SH,0.435,1,57.92,3.3189,2.2,11.000,3.3,2
LUKE G U,838.0476,B4 SH,0.391,1,61.42,3.3884,2.2,11.200,3.2,2
LUKE G U,838.2000,B4 SH,0.348,1,61.98,3.3884,2.5,11.450,3.2,2
LUKE G U,838.3524,B4 SH,0.304,1,62.63,3.4594,2.8,11.500,3.1,2
LUKE G U,838.5048,B4 SH,0.261,1,62.94,3.4594,3.6,11.200,3.1,2
LUKE G U,838.6572,B4 SH,0.217,1,65.85,3.3884,4.4,10.900,3.3,2
LUKE G U,838.8096,B4 SH,0.174,1,68.59,3.3884,4.4,10.900,3.4,2
LUKE G U,838.9620,B4 SH,0.130,1,74.99,3.3884,2.7,12.250,3.5,3
LUKE G U,839.1144,B4 SH,0.087,1,79.04,3.4594,3.0,14.500,3.6,3
LUKE G U,839.2668,B4 SH,0.043,1,79.86,3.6141,3.2,17.800,3.4,3
LUKE G U,839.4192,B4 SH,0.010,1,79.11,4.0738,7.0,17.700,3.2,3
LUKE G U,839.5716,B4 LM,1.000,2,79.11,4.0738,7.0,17.700,3.2,6
LUKE G U,839.7240,B4 LM,0.857,2,73.93,4.8865,7.0,14.100,3.2,8
LUKE G U,839.8764,B4 LM,0.714,2,56.13,4.9888,5.6,9.200,3.5,8
LUKE G U,840.0288,B4 LM,0.571,2,30.61,4.9888,4.2,6.400,4.1,8
LUKE G U,840.1812,B4 LM,0.429,2,18.45,4.7863,3.2,5.300,4.7,8
LUKE G U,840.3336,B4 LM,0.143,2,19.36,3.6475,3.7,5.550,5.0,8
LUKE G U,840.4860,B5 SH,1.000,1,26.23,2.9174,1.3,7.950,4.8,3
LUKE G U,840.6384,B5 SH,0.917,1,31.45,2.6730,-1.1,13.650,4.5,3
LUKE G U,840.7908,B5 SH,0.833,1,39.85,2.3496,-0.9,19.550,3.8,3
LUKE G U,840.9432,B5 SH,0.750,1,55.71,2.3014,-0.7,28.150,2.9,3
LUKE G U,841.0956,B5 SH,0.667,1,65.46,2.2029,-1.4,26.800,2.6,3
LUKE G U,841.2480,B5 SH,0.583,1,68.77,2.2029,-2.9,24.150,2.7,3
LUKE G U,841.4004,B5 SH,0.500,1,73.83,2.2029,1.1,20.650,2.9,3
LUKE G U,841.5528,B5 SH,0.417,1,76.77,2.5645,-1.1,21.850,3.1,3
LUKE G U,841.7052,B5 SH,0.333,1,77.06,2.8510,-2.4,22.900,3.0,3
LUKE G U,841.8576,B5 SH,0.250,1,75.99,3.1117,-3.3,23.450,2.9,3
LUKE G U,842.0100,B5 SH,0.167,1,70.48,3.3884,-4.2,23.900,2.8,3
LUKE G U,842.1624,B5 SH,0.083,1,64.69,3.6898,-5.8,24.600,2.7,3
LUKE G U,842.3148,B5 LM,1.000,2,53.18,4.1976,-4.6,22.600,2.6,8
LUKE G U,842.4672,B5 LM,0.944,2,27.76,4.7863,5.0,10.900,3.3,8
LUKE G U,842.6196,B5 LM,0.917,2,24.00,4.4771,6.8,9.400,3.8,8
LUKE G U,842.7720,B5 LM,0.889,2,20.94,4.1976,6.5,9.550,4.2,8
LUKE G U,842.9244,B5 LM,0.861,2,20.62,3.8548,5.8,10.400,4.3,8
LUKE G U,843.0768,B5 LM,0.833,2,19.31,3.1769,5.1,12.050,4.4,8
LUKE G U,843.2292,B5 LM,0.806,2,18.91,2.5645,4.8,13.500,4.5,8
LUKE G U,843.3816,B5 LM,0.778,2,17.04,2.3014,4.1,14.950,4.5,8
LUKE G U,843.5340,B5 LM,0.750,2,15.60,1.9770,4.1,16.150,4.5,8
LUKE G U,843.6864,B5 LM,0.722,2,14.28,1.8155,3.5,16.850,4.5,7
LUKE G U,843.8388,B5 LM,0.694,2,13.53,1.6827,2.5,15.950,4.5,7
LUKE G U,843.9912,B5 LM,0.667,2,17.33,1.5959,3.6,14.300,4.5,7
LUKE G U,844.1436,B5 LM,0.639,2,22.00,1.5631,5.7,13.150,4.4,7
LUKE G U,844.2960,B5 LM,0.611,2,27.28,1.5631,7.6,12.800,4.2,7
LUKE G U,844.4484,B5 LM,0.583,2,34.55,1.5631,11.0,15.300,3.9,7
LUKE G U,844.6008,B5 LM,0.556,2,35.39,1.5959,11.5,17.750,3.7,7
LUKE G U,844.7532,B5 LM,0.528,2,35.46,1.6293,10.4,18.500,3.6,7
LUKE G U,844.9056,B5 LM,0.500,2,37.16,1.7022,8.9,17.650,3.5,7
LUKE G U,845.0580,B5 LM,0.472,2,42.10,1.8155,6.4,14.500,3.5,7
LUKE G U,845.2104,B5 LM,0.444,2,59.72,1.9770,7.3,13.450,3.6,7
LUKE G U,845.3628,B5 LM,0.417,2,83.87,2.2491,7.3,12.550,3.8,7
LUKE G U,845.5152,B5 LM,0.389,2,61.49,2.3014,6.0,11.400,4.1,7
LUKE G U,845.6676,B5 LM,0.361,2,29.36,2.3988,6.3,10.550,4.2,7
LUKE G U,845.8200,B5 LM,0.333,2,32.62,2.5061,5.8,9.800,4.4,7
LUKE G U,845.9724,B5 LM,0.306,2,33.41,2.6182,5.7,9.750,4.5,7
LUKE G U,846.1248,B5 LM,0.278,2,37.19,2.7290,4.2,10.800,4.6,7
LUKE G U,846.2772,B5 LM,0.250,2,39.56,2.8314,4.2,12.300,4.7,7
LUKE G U,846.4296,B5 LM,0.222,2,44.16,3.1189,2.6,13.300,4.7,7
LUKE G U,846.5820,B5 LM,0.194,2,56.62,3.3963,0.5,13.850,4.7,7
LUKE G U,846.7344,B5 LM,0.167,2,68.42,3.6898,-0.4,13.200,4.5,6
LUKE G U,846.8868,B5 LM,0.139,2,87.91,3.8548,0.4,10.500,4.4,6
LUKE G U,847.0392,B5 LM,0.111,2,90.81,4.2954,1.9,7.550,4.5,6
LUKE G U,847.1916,B5 LM,0.083,2,88.50,4.4771,2.0,5.600,4.7,6
LUKE G U,847.3440,B5 LM,0.056,2,92.21,4.5814,1.8,4.300,4.8,6
LUKE G U,847.4964,B5 LM,0.028,2,89.56,4.5814,2.0,4.200,4.7,6
LUKE G U,847.6488,B5 LM,0.010,2,78.51,4.3853,1.5,5.050,4.5,6
LUKE G U,847.8012,C SH,1.000,1,78.51,4.3853,1.5,5.050,4.5,3
LUKE G U,847.9536,C SH,0.982,1,80.19,4.1115,1.2,9.400,4.2,3
LUKE G U,848.1060,C SH,0.965,1,85.11,3.6898,0.2,13.000,3.9,3
LUKE G U,848.2584,C SH,0.947,1,86.97,3.5400,0.7,16.650,3.4,3
LUKE G U,848.4108,C SH,0.930,1,84.85,3.5400,2.9,18.350,3.2,3
LUKE G U,848.5632,C SH,0.912,1,80.37,3.5400,5.2,19.500,3.1,3
LUKE G U,848.7156,C SH,0.895,1,74.40,3.6141,8.4,20.700,3.0,3
LUKE G U,848.8680,C SH,0.877,1,74.77,3.6141,9.2,20.300,3.0,3
LUKE G U,849.0204,C SH,0.860,1,75.13,3.5400,8.6,18.900,3.1,3
LUKE G U,849.1728,C SH,0.842,1,74.23,3.5400,8.9,17.950,3.2,3
LUKE G U,849.3252,C SH,0.825,1,73.64,3.4594,10.0,16.700,3.2,3
LUKE G U,849.4776,C SH,0.807,1,74.34,3.4119,10.0,16.900,3.3,3
LUKE G U,849.6300,C SH,0.789,1,74.26,3.3884,8.9,17.650,3.3,3
LUKE G U,849.7824,C SH,0.772,1,73.78,3.3884,6.7,18.750,3.2,3
LUKE G U,849.9348,C SH,0.754,1,73.38,3.3884,5.7,18.450,3.2,3
LUKE G U,850.0872,C SH,0.737,1,72.69,3.3884,5.0,18.100,3.1,3
LUKE G U,850.2396,C SH,0.719,1,73.82,3.3189,5.8,16.300,3.1,3
LUKE G U,850.3920,C SH,0.702,1,77.10,3.1117,7.6,15.500,3.2,3
LUKE G U,850.5444,C SH,0.684,1,78.49,3.0409,13.0,13.300,3.2,3
LUKE G U,850.6968,C SH,0.667,1,78.59,2.9174,14.3,14.250,3.3,3
LUKE G U,850.8492,C SH,0.649,1,78.57,2.8510,13.4,14.500,3.3,3
LUKE G U,851.0016,C SH,0.632,1,76.44,2.7290,13.1,14.450,3.4,3
LUKE G U,851.1540,C SH,0.614,1,74.66,2.6730,10.5,13.250,3.4,3
LUKE G U,851.3064,C SH,0.596,1,74.76,2.6182,10.1,13.450,3.4,3
LUKE G U,851.4588,C SH,0.579,1,75.86,2.5645,9.9,15.350,3.4,3
LUKE G U,851.6112,C SH,0.561,1,77.96,2.5645,7.7,17.050,3.4,3
LUKE G U,851.7636,C SH,0.544,1,78.82,2.6182,7.3,20.750,3.3,3
LUKE G U,851.9160,C SH,0.526,1,79.34,2.7925,4.9,22.250,3.2,2
LUKE G U,852.0684,C SH,0.509,1,79.17,2.8510,2.8,23.200,3.1,2
LUKE G U,852.2208,C SH,0.491,1,76.21,3.0409,1.3,22.650,3.0,2
LUKE G U,852.3732,C SH,0.474,1,73.41,3.2434,4.1,18.850,3.0,2
LUKE G U,852.5256,C SH,0.456,1,70.99,3.3884,9.7,15.350,3.1,2
LUKE G U,852.6780,C SH,0.439,1,72.14,3.5400,13.9,13.050,3.4,2
LUKE G U,852.8304,C SH,0.386,1,70.40,4.1115,12.3,13.250,3.6,2
LUKE G U,852.9828,C SH,0.368,1,67.20,4.2954,11.9,13.050,3.7,2
LUKE G U,853.1352,C SH,0.351,1,67.15,4.3853,11.7,12.650,3.7,2
LUKE G U,853.2876,C SH,0.333,1,66.51,4.4771,11.3,12.250,3.7,2
LUKE G U,853.4400,C SH,0.316,1,66.45,4.4771,10.8,11.900,3.7,2
LUKE G U,853.5924,C SH,0.298,1,67.80,4.4771,10.5,11.850,3.7,2
LUKE G U,853.7448,C SH,0.281,1,69.34,4.4771,10.1,12.050,3.7,3
LUKE G U,853.8972,C SH,0.263,1,72.24,4.2954,10.1,12.250,3.7,3
LUKE G U,854.0496,C SH,0.246,1,75.96,4.1115,8.8,14.700,3.7,3
LUKE G U,854.2020,C SH,0.228,1,79.36,3.8548,7.7,18.450,3.7,3
LUKE G U,854.3544,C SH,0.211,1,81.47,3.6898,0.4,24.100,3.5,3
LUKE G U,854.5068,C SH,0.193,1,78.28,3.5400,1.9,23.150,3.3,3
LUKE G U,854.6592,C SH,0.175,1,75.10,3.3884,3.0,20.400,3.0,3
LUKE G U,854.8116,C SH,0.158,1,75.60,3.2434,5.7,18.550,2.9,3
LUKE G U,854.9640,C SH,0.140,1,77.08,3.3189,9.5,16.250,3.1,3
LUKE G U,855.1164,C SH,0.123,1,78.66,3.3189,9.8,15.900,3.3,3
LUKE G U,855.2688,C SH,0.105,1,79.17,3.3189,9.5,15.550,3.3,3
LUKE G U,855.4212,C SH,0.088,1,79.34,3.3884,8.1,15.350,3.1,3
LUKE G U,855.5736,C SH,0.070,1,80.00,3.4514,1.6,19.000,2.7,3
LUKE G U,855.7260,C SH,0.053,1,79.37,3.6475,-7.0,25.600,1.8,3
LUKE G U,855.8784,C SH,0.035,1,77.67,3.8371,0.7,26.450,1.0,3
LUKE G U,856.0308,C SH,0.018,1,75.52,4.0365,3.9,25.050,0.2,3
LUKE G U,856.6404,C LM,0.956,2,21.76,9.9312,11.1,0.550,3.4,8
LUKE G U,856.7928,C LM,0.941,2,18.63,11.5611,5.1,3.550,4.6,6
LUKE G U,856.9452,C LM,0.926,2,22.29,12.8529,2.9,5.150,4.6,6
LUKE G U,857.0976,C LM,0.912,2,26.95,13.7088,3.4,5.500,4.5,6
LUKE G U,857.2500,C LM,0.897,2,32.25,13.7088,3.6,5.600,4.3,6
LUKE G U,857.4024,C LM,0.882,2,33.61,13.7088,3.1,5.150,4.3,6
LUKE G U,857.5548,C LM,0.868,2,35.08,12.8529,2.8,4.700,4.5,6
LUKE G U,857.7072,C LM,0.853,2,33.38,11.8032,2.6,4.500,4.6,6
LUKE G U,857.8596,C LM,0.838,2,30.61,10.3753,2.0,4.600,4.6,6
LUKE G U,858.0120,C LM,0.824,2,29.09,9.5280,1.2,5.000,4.6,6
LUKE G U,858.1644,C LM,0.809,2,29.88,8.7297,2.2,5.400,4.5,5
LUKE G U,858.3168,C LM,0.794,2,34.23,8.5507,4.3,5.150,4.3,5
LUKE G U,858.4692,C LM,0.779,2,39.19,8.5507,7.0,6.100,4.3,6
LUKE G U,858.6216,C LM,0.765,2,43.79,8.5507,9.1,6.550,4.3,6
LUKE G U,858.7740,C LM,0.750,2,51.07,8.5507,8.4,6.900,4.2,6
